Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,Module_12,Module_13,Module_14,Module_15,Module_16,Module_17,Module_18,Module_19,Module_20,Module_21,Module_22,Module_23,Module_24,Module_25,Module_26,Module_27,Module_28,Module_29,Module_30,Module_31,Module_32,Module_33,Module_34,Module_35,Module_36,Module_37,Module_38,Module_39,Module_40,Module_41,Module_42,Module_43,Module_44,Module_45,Module_46,Module_47,Module_48,Module_49,Module_50,Module_51,Module_52,Module_53,Module_54,Module_55,Module_56,Module_57,Module_58,Module_59,Module_60,Module_61,Module_62,Module_63,Module_64,Module_65,Module_66,Module_67,Module_68,Module_69,Module_70,Module_71,Module_72,Module_73,Module_74,Module_75,Module_76,Module_77,Module_78,Module_79,Module_80,Module_81,Module_82,Module_83,Module_84,Module_85,Module_86,Module_87,Module_88,Module_89,Module_90,Module_91,Module_92,Module_93,Module_94,Module_95,Module_96,Module_97,Module_98,Module_99,Module_100,cellularity.Median
-0.1212987,1.69094613,0.793682042,-0.608482526,-0.744755355,2.507311697,-1.968787884,0.068688099,0.71329083,-1.892064666,0.067512378,-0.778430495,-0.273476203,-0.700478571,1.35820931,-1.50959035,0.661688664,1.064047837,0.638395087,0.459901532,1.496686609,0.039258497,-1.546507888,0.461128828,-0.205041039,-0.222119744,-1.930309371,-1.603848436,2.045326163,0.72750406,-1.073753847,-1.966478282,0.498730752,-0.332862192,-1.808779596,-0.788251432,0.796918924,2.066008443,2.118161103,-3.421900997,0.572367638,-0.97285035,-0.484202387,-2.063021014,-1.084822353,-1.509563348,0.493801809,-0.064097664,1.215895759,0.332634092,-0.125995706,-0.890000146,0.06886835,-1.917617048,0.946174928,-0.562349286,0.326803171,0.285722372,0.059231381,1.769246502,-0.77586647,-1.200848869,1.684099238,-0.246950911,-2.886351272,0.470404438,0.599556408,-0.245464447,-1.281406038,2.503127326,-0.196725683,-0.479144288,0.414973032,1.426252149,-1.490923193,-0.078106223,-0.073543004,-0.023349504,0.30389627,1.072395638,2.86874485,0.465892857,0.8787914,-2.243150019,-1.032054497,-1.767245457,1.05936533,0.198533275,0.975409166,-1.162682019,0.689550763,-1.841421165,-0.614526496,1.945005815,-1.155671516,0.27785624,0.011790056,1.757998622,0.806682613,0.808649216,0.895355824
0.786143138,-0.283230609,-0.215757471,1.508088878,-1.019338202,2.57844924,-1.677227921,1.130038848,-0.425733238,0.127545133,-0.327564011,-0.142158551,-1.913627034,0.03464838,2.718311994,-0.643033466,-0.063724195,0.380658055,0.296223498,-2.064796387,-0.653988198,-0.420238723,-0.934296053,1.689927421,-1.099531994,0.017834185,-1.13780769,-1.790784509,0.273694742,1.33442798,-1.473232919,-1.657262245,-2.719839634,1.637705171,-0.207115468,0.009261848,-0.304481897,5.575768714,-1.285682919,-0.250230788,-0.943445213,0.05494183,1.058372795,0.253799271,-1.397206252,-1.471737971,1.191830129,-0.394201329,2.75842086,1.542625739,0.491648435,1.375911596,-0.900496775,-0.580364545,1.117269332,-0.03671043,-0.500743283,-0.075392781,0.069942322,1.674836508,-0.1125673,-1.785747682,0.334260682,0.693288184,0.518932846,-0.319631495,-1.145995246,1.536653526,0.822135128,-0.581842646,0.514821575,0.053303562,1.521866318,0.039014641,1.321772022,1.001230402,0.372942821,1.823478193,0.099916712,1.043787581,0.179639171,1.035686585,0.929890495,-2.689136387,-1.22988666,1.07482044,0.532821007,-1.350106966,0.508707683,-1.256872238,-1.1174282,1.131702248,-0.672586051,1.214556509,-0.677515482,0.112849827,-0.15294605,-0.566048154,-0.929593357,1.701092336,1.027980584
4.159137917,-0.565322116,-1.909640537,1.507760499,-3.098967761,1.464840853,1.142805327,2.166034313,-1.789033422,-0.715949933,3.730825411,-2.851971526,-3.688347162,0.409863409,2.39834606,2.555533853,-1.967196963,-1.510811814,-1.395540395,0.367858376,-0.648638062,3.469957175,-1.002218225,2.066800987,-1.524916696,1.480738298,-1.763686475,-4.576724345,1.157195342,0.174248849,1.194279237,-0.546552329,0.196790255,-0.599351893,1.250991176,0.287101359,-1.341277761,3.617005192,0.063365644,-0.044379415,-2.432923816,3.308222859,1.45982689,0.161623582,3.957878994,-1.88725216,0.951187811,-0.097799237,2.035424986,-1.097757501,0.511144528,0.063911505,0.004822876,3.200713227,1.181870923,2.713366092,-1.54309216,-1.739087227,-0.371009141,0.116981636,3.155336095,-2.527269561,-0.640231523,0.345136686,0.85742417,1.912168422,-0.86380038,2.278953023,2.468909857,-0.613969059,0.064508586,3.634120391,2.200739343,-2.033892273,0.207331083,1.865324293,0.632424847,1.301476713,-0.974852107,-1.3749859,-1.360906654,-0.40212824,-2.378303392,-2.419742707,-2.718207684,1.23494235,-1.357004911,-2.252252982,-0.789204447,-0.61315516,2.750852386,0.957116131,-0.494968863,-1.403213451,-0.341889323,1.123013792,-2.072047353,1.007176698,0.129468166,-0.252942833,-2.259916661
1.056797579,0.473191001,-2.108327822,-1.401462642,0.715196852,1.199511977,-0.068207161,-0.673561436,0.310654658,-1.384747441,0.228813604,0.120686435,-0.975084276,0.602481556,3.159074504,0.133334111,0.352542411,-0.034716735,-1.122865148,0.109152144,1.153757199,0.555262778,-1.261340414,-0.811916146,-0.725639093,-0.065841173,-0.557851158,-0.235406063,1.080296115,1.255463854,-1.225367317,-0.097048059,-2.120396534,-0.500001925,-0.714730437,-0.643336263,0.578898726,3.053230895,-0.061778838,-0.282380568,0.217359139,0.398156191,-0.394303644,-0.101928474,-0.328993179,-1.292874796,1.353226019,1.035585849,3.34616451,-1.134286591,-0.988021496,-1.508484217,1.001780698,-0.485876266,-1.019468789,-0.242158729,-0.623859048,0.873101882,-0.225241045,0.368931167,0.23077139,-1.202895853,0.867109219,-0.531976287,-0.278754198,0.522795922,0.101825497,1.102547667,-0.704898073,-0.360909094,-0.805758902,0.977864616,-0.000424146,0.311818139,-1.174254302,-0.513845578,0.710079171,-1.00536727,0.806897333,-0.474586231,0.050644819,-1.019031853,-0.479196637,-0.484431896,0.670242943,-0.342271612,-0.530749163,0.854785861,0.700697619,0.151442247,-0.117250575,-0.336660811,1.139821931,0.82515328,-0.728469281,-0.952168644,0.523099309,1.407944555,-0.75161372,-0.443127667,-0.89420023
0.527493005,-0.322623274,-1.383513585,0.742521069,0.049523797,-0.523261799,1.316099025,-0.07785808,-0.554861306,0.972465756,0.21992432,-0.329979095,-0.633354056,-0.11693229,0.780751957,1.138042093,-0.086435839,-1.322273824,-0.333072012,-0.127343624,-0.736059896,0.233883434,0.372380929,0.725464693,-0.43500931,0.899284862,0.757540723,0.450583949,0.406928625,1.443592105,0.282294269,0.991030988,-0.852366571,0.537356694,0.417923711,-0.315745566,-0.848347518,-0.623130037,-0.288485131,0.739652943,-0.539738984,0.508032657,1.481594706,0.568114864,0.646209005,0.127849063,-1.034001118,0.8087204,-0.30434162,-0.187031112,-0.12623287,0.10294939,0.168347498,0.823255175,-0.690537592,0.324251061,-0.864337882,-0.978681197,-0.991266525,-0.556656461,0.268751052,1.010147378,-0.843739192,-0.051347296,1.058303472,0.907873301,0.603796311,1.044520219,0.709236321,-1.28803575,-0.267288162,0.908103059,0.497003471,-0.568070012,-0.494766479,0.0947314,0.441031397,-0.035629967,0.324574458,-0.530350378,-0.761260606,-0.856027241,-1.140026089,0.950170591,0.56294257,0.065659753,-0.877986731,-0.694497511,-0.357012463,1.669848088,-0.437250005,0.520505105,1.902572267,-1.390077248,0.780534053,0.032676125,-1.103269251,-0.198624533,-0.544282711,-1.316683442,0.524671912
0.457387884,0.003145263,-0.354901782,-1.381928264,-0.043807038,-0.074594836,0.015237226,-0.364060542,0.690539492,-0.998069215,-0.215071224,0.595557372,-0.629234732,0.000188889,0.426252058,0.432084828,0.046092293,-0.201756779,-0.356909373,1.212196147,0.721491161,0.256128937,-0.076507659,-0.816098753,0.368300072,-0.278510901,-0.637378232,0.435918171,0.069921164,0.585493005,0.041105461,0.183613779,-0.520631736,0.093377358,-0.394229055,-0.312147846,0.768399705,-0.02306889,0.069633285,-1.313160997,0.435748689,0.139542564,-0.143534468,-0.09827551,0.746950634,-0.588017847,0.212143149,0.2839971,0.538827416,-1.277189345,-0.901189968,-0.622461551,0.550079025,0.060947837,0.247628844,-0.459234007,-0.011068307,0.670638269,1.122019064,-0.419129353,-0.109508973,-0.966165096,0.715935579,0.179669787,-0.042984003,-0.381737387,-0.532414757,-0.12384987,-0.001915813,-0.518206991,-0.945085836,0.048122953,-0.101859925,-0.739126796,0.495257245,0.65939259,-1.21519813,0.050478338,0.70135087,-1.103516826,0.912137332,-1.63221922,0.302095291,0.116761085,0.226245598,0.720123764,0.612299508,0.319466217,-0.116944865,0.720726279,-1.163520775,0.632770885,0.049010711,-0.382233996,-0.259311937,0.601589288,-0.351715521,0.411977339,-0.373715247,0.804610601,0.721000291
-0.457192475,-0.117507121,-0.790356836,0.359205251,0.073815036,-0.026604612,-0.165741494,-0.507160021,1.895525484,0.879554455,-0.348705478,-0.254475479,-0.623375881,1.055294654,0.740467726,0.464851711,2.265562827,-0.735132341,-1.61371707,-0.71511809,-1.18574503,-0.68751513,-0.715336327,1.018016724,-1.118779786,0.492564378,1.333620504,0.176878429,0.860726457,0.674959102,-1.623518476,0.658951302,-1.836276797,1.733971444,-0.227471908,2.965009931,1.24872487,0.455747489,-0.353265789,0.464858307,-1.19107134,0.081145684,1.350600412,-0.697223267,-1.150723161,-0.227460486,-0.788634004,0.125458342,-0.08389867,-0.524143485,-0.483559913,-0.086760483,-1.455650873,-0.067833565,-0.829361288,0.247113995,0.665475795,-0.820100781,-0.489540464,0.639074687,-0.879377976,0.601019148,0.979477303,-2.534890617,0.933820758,0.604152803,0.37665353,1.457030491,0.911985924,-1.557815619,0.647894927,0.068739403,0.836851508,-0.560549981,-1.187883259,1.227109888,1.609233678,-0.034623479,0.157865411,-0.17909187,1.221435779,-1.168815686,0.107058321,0.23567387,-0.06713095,0.134488808,1.57515536,-0.688568037,0.348096859,0.518554727,1.411631422,-0.602615527,0.421187823,0.135739123,0.402113803,-1.106540492,-0.190372687,-0.607897264,-0.250831459,0.246946592,0.267734217
-0.109809112,0.86319572,-0.718503076,-0.365386025,0.202155811,0.765301892,-0.996166096,-0.194696599,0.120084142,-0.668235053,-1.353782206,1.73438144,0.610282785,-0.737875221,0.443430067,-1.353111189,-0.060259134,1.309832963,0.670418643,0.61935855,1.12304061,-0.908860615,-0.260418553,-1.092969838,0.850168254,-0.782174933,-0.953278296,-0.449302196,-1.022854305,0.553628796,-0.656604837,-1.464985068,0.182348079,-0.851803587,-0.827118783,-0.397037976,0.107421675,-0.263379526,-1.27600967,-0.168458472,1.272649676,-1.14080485,-0.63938716,0.935065675,-0.586353503,0.476467623,1.786160887,-0.439927012,0.9318699,-0.269251023,-1.238837534,0.058248247,0.969776564,-1.272449236,1.496524093,-1.520519276,1.088610475,1.331989593,0.670230361,-0.497021396,-0.341711803,-0.506648337,0.214903188,0.103099153,0.394315022,-0.480080432,0.341955332,-1.360394414,-0.583100767,-0.634670769,-0.687011987,-1.085212863,0.372330807,-0.104491493,0.613540238,-1.423828313,0.142701709,-0.502714104,0.298471022,-0.374641854,-0.664859097,0.268220429,0.752917104,-1.213225273,1.276459331,1.345972998,-0.403839934,0.892625681,0.793355554,-1.288907177,-0.592917071,0.424128311,-1.006957751,1.181940664,-0.179120875,1.584281339,0.477793562,-0.121464044,-0.946779965,-1.111452756,-2.568392377
0.750267693,1.085215325,0.531695594,-0.620237998,-0.155249811,-1.035722993,1.840405087,0.127134923,-1.514602587,0.607827934,0.911043412,-1.044990008,-0.562936197,3.835950319,-0.491110316,0.974341964,-1.249324427,-1.496069297,-2.768038048,0.737111157,-1.099676947,0.500802193,-0.586249426,-0.079939104,-1.283428672,0.421642335,0.807366513,0.733263063,0.998239688,-0.723484687,0.230815646,1.20211739,-1.158553058,1.308964102,0.622111939,-0.072066806,-0.866069503,-0.435846455,2.179836643,0.65096974,-0.533473151,1.044396719,1.255409458,-0.988989941,-1.205660782,-1.025518181,-1.440453826,-0.170344846,-0.70326172,-1.611576013,0.869745317,-1.418305513,-0.077158865,0.804427154,-0.468345579,1.387862016,-0.642879107,-1.24332531,0.022762899,-0.238159571,-0.460568565,0.914320257,-0.66520088,-3.004140405,0.166918625,-0.044414144,-0.957020847,1.252722353,0.147744891,0.651884775,2.196940698,0.384114823,0.070857536,-0.568917718,-1.739422806,1.57320219,0.033219669,-0.727560348,-0.639144243,-1.240939602,-1.193540933,-0.881673641,-1.368567556,0.854372305,0.02430848,-1.148654736,2.058538339,1.665541425,-0.598701428,0.072240307,-0.547403259,1.041765488,0.320229496,-0.581159249,0.837552606,0.945867794,0.296487676,2.266494308,2.114374731,-0.108712842,0.267734217
-1.549384895,1.468227039,0.005567034,0.294776782,0.538239525,-1.258209236,0.518553075,0.480837287,-0.980555018,-0.018482979,-0.658565258,0.815699664,1.923213569,0.201473376,-0.599752729,-0.866206693,-1.215748006,1.074306273,0.552059937,-0.276851949,0.840041253,-0.600367134,0.739821095,0.22608372,1.166391878,-1.238643453,0.592146018,1.506523791,-1.735800152,-0.454047027,0.66629289,0.704296201,0.208320825,0.115080588,1.225116005,-0.037476745,-0.306619856,-0.937955568,-0.35756262,2.136670298,0.602044211,-0.491496139,-1.272815559,1.013425798,-1.20890953,1.747722398,1.113027663,-1.215962426,-0.176923078,0.460738148,-0.487329517,0.956197013,1.221344639,-0.540117243,-0.97492733,0.013316609,-0.636146662,0.459021001,0.836159994,-1.200640386,0.236713612,1.144445094,-0.509829329,1.299642462,1.045133587,-0.317863828,-0.040157138,-1.326689448,1.007819045,-1.275415954,1.323596297,-0.557541221,-1.384668541,0.078258827,-0.017839154,-0.5935535,0.795716787,-1.060043765,-0.284005026,-0.028992627,-1.610161954,1.473725841,0.254238456,0.282356597,1.937257014,1.479446616,1.811354878,0.099938522,-0.234638986,-1.539876942,-0.078439249,0.142643481,-1.350360213,0.791363181,0.364608805,-1.31247347,1.411430868,-0.901401498,-0.630000318,-0.094558529,-0.325948807
-0.631378282,0.276747765,0.787197508,0.0094818,1.589827689,-0.483631931,-0.095066519,-0.594501401,-0.601817465,0.566498715,-0.418523335,-0.564453877,0.341309558,-0.751442707,0.201496209,-0.69066628,-0.54144604,-0.099322006,0.804220811,-1.747901582,-0.293278505,-0.762581947,-2.416063806,0.413229626,-1.559349805,2.267323777,1.764338503,0.155199931,1.325957487,0.534256377,0.124163055,-0.140069904,0.554975685,-0.716631551,-0.658670516,-0.451760497,-0.670363658,0.755309652,0.914473653,-0.06388056,-0.357882011,-0.685414039,-0.62689956,-0.317353235,-1.156666849,-0.657443058,-0.945752251,-0.403662779,-0.370844666,1.278592087,1.681516514,0.013314854,0.437566779,-0.287323819,-0.502749338,-0.037426052,-0.610452231,-0.530364123,-1.442992127,2.890418979,-1.386065209,0.936991918,-0.354986438,0.196689542,-1.003372644,0.295552239,0.86914393,0.17147286,-1.660038851,1.041362576,1.440281675,-0.107257866,-0.795055122,2.403881095,-0.340063818,-0.198708048,-0.355036183,0.603065773,0.563137338,1.339879952,-0.121462629,-1.580778265,0.055687951,-0.020409639,-0.476848325,-0.878713931,-0.444699838,1.179386734,0.758772713,-1.3483199,-0.403894867,-1.324509149,-0.726362076,0.313069775,-0.608627627,0.008353172,0.717914271,-0.474562482,0.539618475,-0.899932249,0.320979279
0.048321277,0.536662262,0.54700355,-0.299594472,-1.223620838,2.099301275,-1.12905847,-0.744891397,-0.021619219,0.312179589,-1.320233856,0.866862116,0.318249228,-0.184897293,0.026811068,-0.932133154,0.07747656,1.258682064,0.54845822,1.288778776,0.907008568,-1.075456,1.113157305,-0.807970927,1.098281676,-0.760827074,-1.55640456,-1.018438478,-0.527333857,-0.052410024,-0.652787787,-1.293854699,-0.277877852,0.252948045,-0.701458267,-0.312507038,-0.300607047,-0.362211088,-1.255676054,1.086568044,1.584581268,-1.025316117,0.598783547,0.337877059,-0.617643289,0.618674621,0.973140093,-0.644426868,0.354092775,0.267522289,-0.096623852,0.211363194,-0.708490897,-0.691479473,1.333012457,-1.220628968,-0.20145698,-0.132546596,0.033263844,-0.372256318,0.598044976,-0.094476801,0.420970675,-0.106161297,0.573951662,0.236744851,0.307109665,-0.896035647,-0.646310466,0.676829203,-0.80219922,-0.781118293,0.821511593,-0.404715726,-0.42455757,-1.430773026,0.533962337,-0.02036154,-0.858202759,-0.098962163,-0.17487058,0.504995314,0.851129289,-0.762497947,0.701364707,-0.818910614,-1.43625383,-0.131479802,0.573835927,-0.363235065,0.367333703,0.256924512,-0.531538322,0.513483289,-0.053374446,1.506882261,-0.648455438,0.62817812,-0.367560131,-0.72222054,0.639598479
1.161407344,-0.513463113,-0.097120684,0.000242862,-2.243817724,-0.435713998,0.3865763,2.183185402,-2.029883126,1.332411991,2.396543086,-2.695121279,-2.408568069,2.645181018,0.497815426,2.240451152,-0.488863722,-2.215794389,-2.208505131,-0.758570989,-1.677783116,1.607491201,1.566808092,-0.017650389,-0.267442599,0.59868933,-0.944126429,-0.704339617,-0.434489551,0.255788805,0.333789962,0.708542482,-2.924253815,1.951936195,1.305824387,-0.372690388,-2.022985487,0.361958872,1.36231618,0.536646843,-2.4618499,2.194941428,3.650917615,-0.646848419,1.180639586,-1.091992098,-1.466695442,-0.344362969,-1.093870085,-1.936337937,1.606488251,-0.806514777,-1.750506205,1.862561177,0.174589362,2.750938228,-2.411725445,-2.310705959,-0.695700013,-0.796037532,0.118733263,-0.196756862,-1.704997473,0.301332371,1.766373772,2.594473754,-1.808017177,1.751175951,1.682033448,-0.653050425,-0.181535065,2.707817695,2.489704182,-2.110434345,1.180269109,2.033209875,-1.179247824,0.102402365,1.042743211,-1.719105193,-0.855484925,0.693354117,-2.506261039,1.135056186,-1.615339722,1.389293892,-0.506591058,-2.740478572,-1.83145542,2.870073274,0.926491136,0.337681763,2.253153136,-2.301051871,1.930955063,1.353046559,-2.766443531,0.848189868,0.631869425,0.520585273,0.400034499
-1.121381717,0.564244655,-1.2416685,0.038404989,0.981113157,-0.265569644,0.326276689,-1.756763852,0.561406186,-0.733752761,-0.050768023,1.470041592,0.597321606,0.318935296,0.335012784,-0.160139133,-0.07802656,1.094992311,0.240054444,0.94342596,0.893145091,0.569592158,1.035075495,-0.785192951,1.145590959,-1.397980307,0.120685724,0.748096481,-1.125994186,0.463544248,0.518612772,0.174689361,-0.242910794,-1.649183974,0.262431267,-0.050026981,1.215409038,-1.498212002,-1.867797279,0.503731441,0.828628402,0.266537952,-1.123454981,1.487619139,0.381241838,1.214852142,1.820124678,-0.426511295,0.944652233,0.266269439,-1.652177938,0.029411809,1.018802098,-0.140026417,-1.136542877,-0.579733012,0.49993703,1.299010741,1.200882978,-1.187993158,0.135974207,-0.999114298,0.443472345,0.653221177,0.60315193,-0.843344487,-0.344841509,-0.943858396,0.035137346,-1.13054258,-1.200781713,0.08955405,-1.387151617,-0.321437393,0.686867413,-1.517115059,0.585934847,-1.282690614,-0.957344115,-0.154017743,-0.671519989,0.725096986,-0.00830998,0.367955285,1.305168651,1.056680977,-1.726150227,0.40559239,-0.052325578,-0.078048367,-1.678980158,0.453259006,-0.458608501,0.863480196,-2.016762768,-1.158902602,1.213684592,-0.369633192,-0.355674973,-0.382647543,1.155818109
-0.658284361,0.666349147,0.03284669,-0.077489487,1.231113571,-0.83525302,0.021061065,-0.382462992,-0.171701446,-0.130814182,0.026360861,0.398613578,1.299583128,-0.097993877,-0.151701464,-0.1661366,-0.798748567,0.758675036,0.765400146,-0.069788275,0.538099391,0.26412519,0.752019611,-0.279172217,0.973168826,-0.67239061,0.21778972,0.890351701,-1.039090018,0.342901506,1.607934446,0.691016923,1.184191341,-0.862096556,0.787547866,-0.056874526,-0.10446305,-0.636032658,-0.382622906,0.422428457,0.502368307,0.088010927,-1.360482403,0.015326991,-0.670627827,1.135180884,0.206155072,-1.128017479,-0.4917473,0.445124757,-0.059011029,-0.020420138,-0.998513601,-0.307314289,-0.630964721,0.096444845,0.569113818,0.573288113,0.441170959,-0.644091637,0.369097583,0.779605676,-0.402616343,0.684554979,-0.397077925,-0.171815567,0.619186918,-1.114601904,0.41870211,-0.202192384,0.274054945,-0.004040751,-1.274755372,0.622009948,1.520221347,-0.238856461,0.595202213,-1.391723826,-0.589074485,0.819071618,0.588589297,0.313789478,-0.37845876,0.117966109,0.989114045,1.329871605,1.360836192,-0.447574898,-0.182459516,-0.569060776,-0.21635371,0.075761656,-1.046375765,0.428626212,0.262935397,-0.515535112,1.840227361,-1.181971522,-1.583689441,1.630686165,1.834152434
0.230187352,-0.887084955,1.080427534,0.341088663,-0.778634493,-0.403938246,1.479597562,0.125005083,-0.699826252,0.244435999,1.489951338,-1.27790056,-1.180771634,0.501837039,-0.191597275,1.613731564,-0.662194244,-1.186886922,-1.079716315,0.098742103,-0.968200188,1.073283786,1.731600975,-0.293487836,0.542256665,-0.903148252,-1.082122517,0.598557801,-0.891856702,-0.335205427,0.246721375,1.113225192,-0.943236072,-0.766507505,1.449391275,1.359916523,-0.578796115,0.306251734,0.527041552,-1.852657983,-1.056194287,1.106715616,1.653204356,-1.51536532,0.010123484,-0.694306612,-0.172625232,-0.67878288,-0.881374318,-1.072481969,0.688762385,-1.028862057,-1.724321851,0.827170923,-1.11959958,1.226063517,0.216107785,-0.75045832,-0.046435158,-0.825607468,-0.677496456,-0.757334097,-0.852432167,0.331193154,-0.408069326,1.116298081,-2.17038569,0.890776378,0.361179187,0.76401944,-0.332932679,1.734614222,-0.479480312,-1.009773817,1.503159761,1.229595027,-1.633779835,0.177821717,0.520524727,-0.067223204,0.9799845,0.608135798,-1.049231982,1.018897174,-1.500873184,0.40587616,-1.013355557,-0.87854304,-2.102133379,2.223194392,0.475203136,0.947817883,1.413647833,-1.243999875,0.11189334,-0.573298407,-1.104243235,-0.475259675,0.071627178,1.314398413,-0.857611738
2.741909624,-0.445046078,0.542770914,1.368463288,-0.815681437,-0.832820923,2.044173731,0.37984882,-1.930698752,1.507354891,1.227980747,-1.434353372,-1.079336732,0.663725546,-0.777238385,2.100835389,-0.766233669,-1.812541706,-0.32447856,0.191085723,-1.108612571,0.668098988,0.159483166,0.96999472,-0.803856782,1.906435504,0.839600706,0.318437528,0.564927241,-2.082307816,1.028575653,1.242988151,0.726339201,0.995326236,1.320844223,3.940511818,-1.962339764,0.733673966,-0.199005145,0.482443317,-1.675062651,1.119308327,1.057393448,0.276427888,1.926908796,0.117835564,-0.870421589,-0.153220966,-0.964318044,-0.835498677,1.504951877,0.227015114,0.462709114,2.338443541,-0.913736436,1.548498178,-2.350568827,-1.527014736,-1.352298389,-0.266198342,0.831564942,0.120611512,-1.788192135,0.366544015,1.107001882,1.477830983,-0.053751162,2.192879347,1.520607033,-0.594506597,0.09939152,1.814305413,1.138259224,-1.26749733,0.892934736,1.081532203,0.132905388,0.416687069,0.50492947,-1.165199901,-1.23652753,0.267695563,-1.993508209,0.804252038,-0.866792879,0.51894445,-1.247512927,-0.781262606,-1.511763034,0.893424,0.494337603,1.327783045,1.145705778,-2.315126058,2.201834888,0.056322848,-0.995021011,-0.128545605,-1.032577472,-0.127262692,0.089346214
-0.266978278,-0.944683867,-1.22874065,-0.240533514,0.968173721,-0.03006958,-0.484132113,-1.828219963,0.346728333,-1.7094612,0.085717123,0.718722466,0.143480865,-0.221148227,0.102790154,-0.316218786,-0.44998267,0.925320399,-0.702287134,1.03805858,1.504180701,0.33771165,-1.608450038,0.835682265,0.122687827,-0.237795335,0.012098236,0.62425909,0.883494857,-0.052119636,-0.463831933,-0.437739571,-0.339057038,-0.299891227,-0.635266752,-1.070976191,1.064815296,2.071114166,0.036620563,0.982572182,1.182939198,0.000943758,-1.08731416,0.595999257,-0.648124202,-0.552934155,1.435789969,-1.279288128,0.943092545,0.434038154,-0.728689615,-0.041775044,0.56152937,-0.541576529,-0.672838781,-0.70436613,0.608729605,0.818063807,1.105493015,0.542057322,0.939987018,-1.484009491,1.151537752,0.207289748,-0.322366272,0.244381795,1.002577439,0.112164031,-1.017043446,0.527430604,-0.616090227,0.929654649,-0.978845351,1.044820872,-0.9926528,-0.882312934,0.007928115,-0.448197963,0.449944284,0.433129488,-0.368624855,-0.828244594,0.185729154,-0.63926661,0.553452631,-0.271701805,-1.327605288,1.746672836,0.47727175,-1.404601057,1.894367705,-1.119026914,-0.976128493,1.305563572,-0.010896647,-1.231673621,0.607409024,0.774462179,3.118307981,-0.482494328,-0.617302398
-1.208785182,0.460094029,0.381065634,-1.269390547,-0.512396197,-0.65009016,-0.517634458,-0.569309068,1.426011493,-0.267917149,-0.964233195,1.52539075,1.160533016,0.160555187,-0.654281579,-0.658096889,1.301251442,0.209570012,0.329250705,1.368029578,0.680272878,-0.319499829,0.926205157,-1.487986183,1.263108638,-1.208801244,-0.805951255,0.725752948,-0.873294328,0.256074046,0.739688917,0.343618426,1.440013134,1.108281077,-0.455745305,-0.203436327,1.427738742,-0.200265974,-0.887537554,0.292576954,1.609315719,-0.716777739,-0.196454517,0.915341637,0.180840467,1.16761581,-0.028707328,0.252125206,-0.049041907,-1.127528544,-0.338872326,-0.517412329,1.985449548,-0.382082913,-0.80626701,-1.448235227,-0.475092482,0.122177649,1.238964099,-0.760421915,0.320934494,0.075496127,0.537328628,0.616820904,0.022212485,-0.865018647,0.613484939,-0.741421921,-1.303586289,0.30147575,-0.922219092,-1.065273075,-0.959673842,-0.580491246,0.175112797,-1.48250156,-1.006949365,0.566340463,0.839187597,-0.91704979,-1.108277591,-1.781022916,0.688253827,0.970698309,2.089622964,-0.826262804,-0.875005432,1.282150696,-0.034399186,0.38518494,-0.378778798,-1.292996303,-0.039855839,0.455685142,1.131808146,-1.103704829,-0.35766013,0.28047986,-0.173091049,-0.596332868,-0.227838697
-1.15753908,-0.84709531,0.869435622,-1.571854088,-0.270495952,1.770031099,-0.676257916,0.06963382,0.727702434,-1.252952126,-0.014480333,0.525692657,0.551458194,-0.190190012,1.03579421,-1.075755207,-0.283162349,1.138721448,0.141302553,0.781769577,0.582005622,0.588548255,-0.174431851,-0.801954091,0.736724538,-1.302838143,-1.197743748,0.804821305,0.230513284,0.028980849,0.825409405,-0.362539324,1.229975144,-0.169194806,-0.752923973,-0.697175295,1.083239988,1.101298558,0.949285482,0.296658245,1.74930563,0.208464632,0.036089112,-1.354575293,-1.198275369,-0.581354657,0.718597835,-0.812218082,1.062598393,1.224456708,-1.15901404,-0.270498676,-0.380684167,-1.480220277,-0.445620164,-0.60528155,-0.355353956,0.40125437,1.06373377,0.375336564,-1.920132785,-1.168467396,0.919191506,0.115591198,-1.252002145,-1.554097248,-0.339798488,-0.512508221,-0.115079353,1.167773497,-0.536387926,-0.844035868,-0.761047482,1.174511143,-0.83112685,-0.076432343,-0.426368093,-0.266413936,-0.929172372,1.987408436,1.090037543,0.479595966,0.341164663,-1.063918752,0.253415113,-0.548862764,2.327626334,0.801610179,1.256427633,-0.898305437,0.775880972,0.543390222,-0.484316376,0.679388154,-0.650700236,-1.293968716,1.024711507,0.898148161,1.217736494,0.657923819,-0.968606942
